likes,shares,comments,engagement_rate,is_misinformation
3944,81,4124,4.129721544328114,0
9947,3779,4264,9.762046759348152,0
5411,3974,1550,5.869082967575969,0
7151,4631,633,9.636451336030015,0
5908,2719,868,7.192639852943756,0
8474,3110,4983,4.075509483091485,1
4692,4994,1360,2.3377841080900286,0
6362,107,4891,4.654087882201809,0
7044,3334,3636,9.36048197699551,0
6004,1021,2345,1.3022684473675716,0
3810,2443,3995,4.603169294217288,0
6101,3350,1478,3.468811193025536,1
826,1880,3544,8.672734788668137,0
4003,3006,2013,8.040581055742988,0
8481,4624,3148,5.521382970244306,0
8755,2274,657,4.1506815778821915,0
4597,1215,244,6.8418018802578935,0
7676,320,3495,9.53082360301525,1
8845,4437,3764,1.0116160712151023,0
3130,1051,135,8.988274412071782,0
1080,3385,204,2.9423049340880416,0
9847,3181,883,0.04216812186843333,0
3108,4728,3732,7.410018818083285,0
3769,3647,4651,7.884250225328766,0
8658,1538,884,3.0475879909964187,0
4895,2559,982,7.784472125303249,0
3534,2448,2444,7.980183963016242,0
7868,1518,1220,6.753039065930597,1
2027,1742,705,0.3864048092931016,0
3692,1702,3901,6.674185884139977,0
6026,4740,2606,9.324058272426859,0
2660,4174,2273,6.203152100126529,0
6289,1331,1025,3.6692346259841093,0
2252,2668,3283,5.634814918111947,1
2026,1049,1991,9.931458921907533,0
1254,2214,1316,4.725821357022424,0
9483,684,3151,8.415506981927033,1
9137,2892,118,1.385342329058098,0
9978,1566,4693,0.5648090389685856,0
7525,460,1854,3.9014783398204145,0
8680,1063,4103,1.377725812321361,0
6767,4895,1908,3.3052752867539894,1
4825,3940,4085,7.15427821301338,0
8939,4867,426,4.454879553101987,1
9814,3664,2649,3.2121425344117815,0
355,2221,2326,8.915039210370551,1
6298,3168,639,0.09428825384547812,0
2739,166,1203,8.140283469208228,1
9807,558,4700,6.212687913825388,0
3148,3749,3765,0.4645571042996566,1
8907,1553,2763,0.3415411232180787,0
3930,4609,2265,1.719006046373014,0
7648,2461,145,9.774058728031854,0
4766,2538,3130,0.8570891713332129,0
5258,3590,1056,7.388557574916257,0
4496,2589,1457,4.015921569572893,0
6257,2298,3788,2.366456533486909,0
8087,1756,1607,5.750044949668779,0
6103,2731,1073,3.6818781045567084,0
5132,4340,2369,3.101822829814261,1
8085,487,1522,2.396222721202096,0
9874,1948,3154,4.578173449844298,0
9638,4131,535,1.6960498556358616,0
7188,3170,3079,8.519476826055719,0
9711,368,760,5.917427512909667,0
4310,4015,207,0.6288149021879041,0
5263,958,4910,4.570435701024107,0
2537,257,4993,6.2959035189453,1
4998,4596,3263,8.616105150929673,0
8531,4749,1997,0.23479653647750398,0
8303,1635,4005,4.5627542763910185,1
3737,478,1395,7.058408885499441,0
4181,4335,25,1.9612783030557945,0
4456,2415,506,2.213458810854517,0
483,3824,860,4.89673762884691,0
9072,4827,4473,8.8449463128219,0
3102,4496,3027,3.982712842185512,1
7527,3569,4160,4.844864256478839,0
167,4689,3981,6.357582591855303,0
7450,287,2850,3.1078452691875857,1
7048,1686,596,8.670859825306202,0
7115,4229,2019,9.618595563291791,0
8028,1477,3891,6.503073741757994,1
3291,4320,4461,6.3847618715767105,1
1735,2684,4594,6.7355078132523305,1
7280,2031,3866,1.9389705023240467,0
9740,4703,168,7.3237242864305285,0
6093,2896,1923,3.4697733177572507,0
846,899,4971,9.933526659667105,0
887,4921,4135,7.521676602060792,0
6507,410,3309,5.837665432962945,1
9503,373,508,9.122356253644744,0
4053,4179,4076,9.700402181788778,1
3126,481,873,8.180744968140589,0
4264,271,3842,7.565972553945595,0
1817,2053,181,0.606567633966778,1
3180,3535,6,7.060160135631834,0
5020,4614,4760,3.35754720790716,0
2943,3074,407,9.299128943039948,0
6179,1760,1422,6.117631673184974,0
6867,816,1614,3.706534598266601,0
3936,4582,2522,3.389781377544022,1
6202,796,825,5.548313848429329,1
5610,2534,95,4.914979413969953,1
3742,1191,3103,3.908750376599391,1
9954,936,3339,2.084536981403474,0
9375,2453,2795,7.964723378504099,0
2857,4558,2440,4.334109239081992,0
3896,2179,3603,0.988957774163276,0
5487,4601,398,0.8540363326096279,1
5082,2680,1261,2.381163588320847,0
8535,22,728,5.522294890596388,0
7479,4709,1656,1.4797828731964935,0
6065,3203,807,2.1501703764178015,0
8826,451,3845,5.0170321750633455,0
1237,273,766,2.1776039292877956,0
3229,1024,4009,8.580643471379371,1
4377,3615,2234,5.900085588456859,0
2177,2708,2247,0.8582651555578591,0
5481,165,381,1.398857881043557,0
2923,296,294,1.951740418071115,0
6406,2026,54,6.298943379923358,0
5274,936,642,1.0565040186157215,0
1328,3050,79,0.4328971655363212,0
5367,95,639,7.2846038314432615,0
9428,570,1512,4.781266741854994,1
1433,140,3802,8.487931141212483,0
1856,1954,2343,7.928578138913007,0
1532,766,4043,2.735077052788033,0
6861,1626,3906,1.922592721778068,0
9919,832,4834,5.16309522454816,0
4963,4710,4268,0.8010412840080583,0
1495,653,898,6.328617546429029,0
8280,4125,3324,0.12179412169297965,0
1928,141,3998,8.031052196020573,0
9230,2907,4631,8.906972205024417,0
5893,2877,1512,9.962003946183561,0
7724,4606,1820,3.4410731170014195,0
1867,3525,2815,5.619262709934544,1
8134,3432,2486,8.629613223033914,0
9634,4555,1312,4.621390044128243,0
3905,1190,2021,3.2925870727727924,0
5529,4361,3250,0.4882513319233628,0
5080,2990,4192,3.940734149056453,0
3773,383,4809,0.7889133019523986,0
468,3928,29,3.629960518116312,0
8832,2198,993,3.4303200637124887,0
8628,570,1286,6.471807515449281,1
8165,2265,863,3.660766710839849,0
9147,2642,3803,3.841706625487907,0
4617,3731,4948,2.8635066420772795,0
1685,2988,2578,6.079814378741495,1
284,4395,1057,3.893501335812087,0
4932,1071,2287,9.485880270367147,0
5511,761,595,8.919714306983055,1
2484,2560,1940,2.3691696170887857,0
1162,927,2361,4.039722633042526,0
9629,2144,3220,6.345825629705679,0
1571,1798,1818,0.16311630411703137,1
4009,2137,1001,2.274118909283965,0
7863,3270,156,2.8502979717199928,0
4742,3171,2952,4.023969656206098,0
389,4247,3303,8.893122692683939,0
556,4821,1230,0.9632703424830136,0
6549,4259,1189,0.6583306537978628,0
2000,450,1949,6.644182523203077,0
7758,817,4600,3.6449418296836047,0
2504,954,543,1.7772058298404814,0
3525,4580,1575,7.018058216472552,0
9302,3885,1099,2.4294053819002026,0
6142,3781,4743,5.65639776463772,0
5328,2547,291,4.087564808322297,0
1276,3032,1433,3.6121613268792685,1
7327,2326,612,7.211416729362099,0
3266,4619,2640,6.134089623407624,0
9592,3739,2694,5.138419445449801,0
6287,1209,730,1.280847623581436,0
4225,828,217,5.85640584941013,0
2035,4583,1485,6.927519620109742,0
5810,4319,3848,8.14799411956579,0
9648,4022,1770,2.994050750179996,0
1352,984,245,2.643111679899963,0
9123,1569,4989,7.487725543934971,0
5641,4196,403,4.674536847281454,0
2947,2813,3760,4.058553631580058,0
4180,3345,4598,1.6062084749367633,0
4964,2040,4479,4.341543547766679,0
6145,2722,2080,7.261271796018976,0
8603,2479,4497,4.505525828271127,0
120,4644,1448,8.727303796669224,0
1480,1535,2704,0.04209132090720269,0
8200,2437,3959,1.799664625797347,0
7808,1919,268,6.146165746044217,0
4407,3674,1776,6.71981729507909,1
7980,4858,112,2.757015640422357,0
499,985,3912,9.418914097647283,0
7052,3366,1344,3.3064314553647387,0
6029,4867,3111,4.111901999271678,0
4240,2959,4460,9.76378385777185,1
4496,2672,205,4.7919037901768995,1
2974,3346,1909,6.1286694941870685,0
8877,3448,980,5.401784241525558,1
5680,4880,1258,1.7750509308869244,0
754,3244,4202,9.915011876413303,0
5322,3969,2644,0.5907311364503942,0
6090,2614,1759,9.834956146281142,0
2314,2906,3485,4.679957047086015,0
7880,2051,39,1.8960640804417084,1
2297,495,3676,1.669307944045355,0
4534,4451,3968,6.555801567078649,0
3679,4563,3545,7.108078841448556,0
386,4533,3936,8.986945046497828,1
1485,4059,3059,2.365191130391806,0
2543,827,2353,4.332114286081453,0
4711,4796,1769,9.711918690367794,0
7128,4141,2090,4.280026312777188,0
6115,4704,1007,4.595813633964617,1
8328,4144,4027,2.8853070730216004,0
2049,2167,3988,8.7095112821994,1
5238,3729,2624,3.656218836602262,0
856,3832,1617,6.355408099089947,0
1143,3145,148,1.8259933323831712,0
2837,1023,2118,6.157426888631975,0
8340,4279,2368,9.339650949710744,1
6985,819,3862,7.768315086563641,1
2266,1606,2491,0.6769237891195501,1
6326,1692,1921,6.339637225713902,0
8761,1362,2814,5.586732053091183,1
197,458,1807,3.385745600896933,0
3445,2272,457,8.427025297658869,1
5562,4785,1875,7.917077096745411,1
6503,3701,687,6.486060987315935,1
5504,3742,4888,7.441817664149576,0
7265,3596,1219,1.931624388976525,1
7471,3127,4187,9.203654381076587,1
8903,2042,2286,6.680322306257155,0
9118,239,1094,4.678173361651645,0
8399,4933,3546,1.931082673814174,0
5503,2971,3618,6.827633601767715,0
2352,4763,2966,0.9671700742932521,0
2775,3663,4751,3.197477017632683,0
9183,1137,4403,5.737815914367328,0
5884,2161,2714,6.460951554338456,0
3426,1000,3773,0.17330179510332333,0
8316,1455,773,0.08809986975481521,0
860,1394,1126,1.1146156701250853,0
8899,1561,4375,7.683290245985398,0
1314,3840,2802,5.671025147491196,1
4554,1469,2646,6.084138678121698,0
1057,4700,2758,6.03429127687547,0
6886,4295,4700,0.36817272144727964,0
8121,2534,1204,1.7227947941200195,0
4436,4179,2082,7.278663279574254,0
9552,1907,1529,6.457180745006602,0
9361,3588,609,4.452901418488347,0
7885,2988,3730,0.2039954104963282,0
1573,2315,4573,4.168444374157534,0
8511,464,1746,2.4795417273780354,0
7196,2265,465,6.97269242312192,0
8562,1257,2432,8.24676919639781,0
7177,2207,3193,5.038065772683202,0
1808,779,1332,4.0352559351514365,0
7100,3154,1149,2.7304238050349996,0
6227,555,3576,0.9261075661003915,0
1616,3224,3775,3.7174831771427694,1
4678,3092,1959,6.7803201867899965,0
4978,1273,3126,6.660776292074788,0
3900,1212,2421,4.127775164265483,0
870,1892,3594,9.659783810683514,0
299,793,239,9.400747669662612,0
2269,2719,819,8.756507722959933,0
9125,4314,3295,4.357982034680047,0
4328,3088,2585,7.465321208539889,0
2225,1062,4950,9.289998163880163,0
73,1824,47,7.3763697562168895,0
7455,700,812,3.1576062344414635,0
7032,2189,4582,0.680079922112351,0
1369,302,3007,9.580124381332233,1
1455,4441,1613,9.92426175664933,0
2265,175,4983,6.936410659791679,0
7709,2991,1482,3.153529891415392,0
9992,3857,34,8.650287198320747,0
6763,1202,1599,9.534544469221254,0
2848,2691,2912,5.064429131892653,0
8473,4176,1544,3.1164927324079272,0
713,4502,3768,4.063597440262978,0
7465,1204,4640,0.7384807311029618,0
7206,1292,904,5.656680433989716,0
5436,3910,1589,3.78853490527988,0
7927,1593,3340,8.845406406048937,0
9129,3560,151,2.7555234040064427,0
815,4589,59,0.08370333522712547,0
1775,2238,2326,7.371625735789113,1
7328,553,3738,0.07408351189298501,0
9370,2417,3691,5.4597110469069685,0
5276,2792,4412,1.8125895600599051,0
3793,3933,3371,6.104791659657033,0
2914,3173,2969,1.978842720510775,0
7790,672,2007,5.018771156593652,0
9993,2414,1135,3.3506886995984955,1
6505,2601,4036,1.825548983026396,0
4572,4644,2967,6.064825340066244,0
1167,3404,4040,0.822186404755948,0
8448,1689,2554,9.411362388336329,1
7505,3952,3068,7.78129562769254,0
2435,1335,3806,9.158676246130739,1
1748,1133,1716,0.42467256344883575,0
8323,4281,1487,0.021397059311462074,0
2674,4080,738,3.5792834413702246,0
2451,2157,4814,6.166805383901969,0
4414,3271,4321,2.443955546003065,0
8994,1344,2440,5.493257783023164,0
9004,2563,828,6.060016287376014,0
4759,1980,87,1.5162699476602293,1
8689,60,2146,7.688724156796503,0
6043,3413,3605,9.36359145250717,0
2552,1891,2533,6.4012773327491495,0
8343,1599,3142,9.478487808898063,0
3283,3356,2475,2.461337932045268,0
6423,1938,315,0.36514540906252724,0
9541,1605,476,2.474355901722398,1
1125,768,550,6.481112452580428,0
6526,1084,2472,5.976349208904361,1
1397,206,4482,2.6740567663351236,1
2812,4888,964,4.080472946143545,1
280,4972,2186,3.6763522601860665,0
6623,1899,4227,9.504257479504892,0
7760,2599,4512,3.143380611852209,1
9668,2324,556,1.9311286485524892,0
272,758,3475,5.656126470492884,0
7624,3600,1330,1.2482385161508402,0
7506,1626,3910,5.078698874461827,0
520,4571,1443,6.869446732836675,0
1726,125,4273,9.432630884721632,1
4199,2313,2378,8.922576964468945,1
9298,3317,3575,8.412159083886259,0
5228,2568,2735,3.9387277624684636,0
7287,1069,3612,8.93974333078522,0
9667,3942,3369,7.166388967941844,0
4997,3195,3681,4.415270470659619,0
5386,2924,3258,5.640784114180402,0
9108,3509,950,4.361108640696437,0
1982,643,2935,1.9678768417425307,1
6639,4042,3913,4.516874191001197,0
4312,748,2498,8.074096792272604,0
5759,3796,1759,2.6658805683848454,0
3921,3736,4715,6.403404940467233,1
8852,1816,4987,5.532732088138175,0
3734,4550,2161,9.201088956140627,0
7740,1773,2687,7.461696147285581,0
2045,4919,2698,3.6139141814179974,0
669,1072,3607,5.617264004546571,1
6123,4049,921,9.112120009010422,0
1645,3648,4642,2.26480586888428,0
9621,2748,4071,4.744833181012264,0
3441,520,3716,2.2168062266209843,0
919,4489,1934,4.184244305141772,0
7382,4191,617,0.5822323228980908,0
5426,84,2829,8.759704452966332,0
2112,1059,2468,9.782457514883006,1
3951,2999,1809,5.6780843832683034,0
411,415,971,5.540739433535194,0
7419,4690,1986,9.558233903516754,0
5267,4821,1639,3.9324168626203093,0
3299,4316,173,6.210908030828008,0
2858,3901,579,8.372611135516799,0
9412,1342,3573,5.057441354275656,0
2750,4574,473,2.2149810363146036,0
6314,2439,3901,8.127015190454564,0
753,3190,2326,2.7113544618237526,0
1486,3140,215,8.437759193165892,0
9632,2492,4605,9.446130571801225,0
3371,4414,4690,5.460496809233409,1
5272,4388,3122,0.49297595613925327,0
7458,2813,768,9.556178140410234,0
2206,4611,1100,8.313243075127993,0
2369,1079,4524,1.1735930159761199,0
7165,3626,1112,6.293876324405989,1
7346,569,4857,3.1561220054997596,0
9963,4857,2077,3.303300152409286,1
3770,4239,1759,5.803075333964856,0
7568,308,516,7.118800082161346,0
1091,4113,3472,0.1123382728231126,1
7999,2872,4143,1.5267278302585252,0
9602,1189,1739,9.028014876936417,0
843,2938,2328,4.949920037661877,0
6353,3858,274,4.918769043527476,0
9854,4947,1082,8.403148621868452,0
877,1839,2228,1.2937494711684816,0
6100,153,4566,7.136643102738754,0
6512,109,678,5.062256308818448,0
5685,337,894,7.415888805844942,0
3631,506,3844,6.792673235419533,0
1561,2220,1447,6.664844135466796,0
5447,3065,99,8.560378767029793,1
9303,1806,3973,5.507799456231362,0
2154,3217,3907,4.0784964300354165,0
203,4894,4631,1.9849536342912433,0
4676,2446,31,3.439768507881369,0
6079,988,1580,8.699286201562188,0
863,484,2466,3.3747301670143637,0
3709,3432,3509,9.854237418804319,1
6970,2006,4839,6.079881862887607,0
8725,173,1001,8.14967785593489,0
5062,1866,3201,4.932613055556349,0
8931,1381,4832,6.545544360355002,0
4406,1462,3017,9.895301760313956,1
2312,1053,1836,5.0026991027320005,0
8565,2600,672,2.6335919155244394,0
2658,4162,1955,6.498772608398617,0
4315,4583,4676,9.196072635207505,0
1500,784,4303,0.17198615597569633,0
519,2888,3315,9.92555604156499,0
362,4816,3960,5.445483845537934,0
1476,247,4074,7.994443873978891,0
2012,1630,1584,1.182218213045958,0
3324,2506,25,2.915022525767841,0
5855,725,4606,9.771592033947163,0
8191,2423,2020,2.8790465318333416,0
5263,4989,210,4.12215086386154,0
530,2928,3178,2.8070114869312746,1
4147,3483,854,4.68467583536429,0
2702,2691,833,1.5905353160045654,0
9769,2149,316,5.088477320458969,0
1631,4152,4417,2.984396876008919,0
846,3264,4319,8.151255537370186,0
7845,4526,2666,3.897637396366348,0
9087,2511,1085,7.927202889142261,0
9548,4257,3863,6.417546228034735,0
1619,1964,3052,9.150942387764415,0
1870,2079,4960,8.106240113291964,1
2246,1195,4026,9.011185841255376,0
9654,2144,588,5.25642089160788,0
2197,138,677,9.134450311218549,0
6193,4236,1849,1.547395449363278,0
1363,1336,4765,0.8443951938395544,0
3602,3027,1309,5.260218396302854,0
9050,1688,1590,8.260481581858203,0
8969,197,3245,2.1217529022464987,0
8241,1444,4261,9.686149481563623,0
375,2412,2596,1.8524171377814425,0
22,4633,1395,7.086996642487847,1
2672,3537,3973,9.151199924211069,0
1029,1292,836,9.653598616735032,1
4375,4018,1065,6.614119523806908,1
392,302,4160,5.742080151384541,0
3517,2026,3045,0.9086106593121457,1
9285,1193,4431,0.1980778700087149,0
9689,3814,4061,9.857591859249252,0
6124,4263,4701,2.743671728491832,0
7501,4310,1959,0.7224011513012663,1
8675,143,1715,5.384792583034556,1
4923,3619,4887,3.1259752768445903,1
8422,3294,20,3.575937575961341,0
86,1887,2227,3.5376341501462893,0
4484,4564,2406,2.486893716342329,0
1643,2012,132,9.676798013248835,0
8910,1327,675,2.6522079354973647,0
4832,1743,626,5.570497040485231,0
2229,2830,789,2.3862444250684733,1
2469,967,990,7.618601655387835,1
6596,134,3456,2.2901815251071813,0
2248,4915,795,6.146550303203847,0
582,4114,4247,8.339598381920375,0
4119,4988,1598,2.716321587279311,1
872,2645,3922,8.032420557715398,0
2383,4236,2032,0.9248744606520265,0
8164,4501,3160,1.1640522759127436,1
3721,3782,1713,4.005837921205288,0
9684,4595,329,4.0692634043235465,0
7316,34,3542,5.164805090971145,0
6897,4751,1696,0.23688113803071564,1
1094,4751,2090,1.1714023512417748,0
4007,3777,1490,0.10274976968252858,0
4487,3749,3126,9.54522200371823,0
2295,4119,1074,3.1334952989486133,0
9320,3029,3425,6.880700451487139,0
5171,4529,676,6.0844062913128125,0
2305,2262,1272,7.247087233940407,0
5604,363,1350,8.828522193438452,0
8597,2514,1130,2.3314795077575203,0
1654,824,176,4.257520176879503,0
4981,1146,4224,3.2844434013047685,1
9779,4663,4003,0.824649849695217,0
6510,597,3264,0.3192554339680842,0
3773,2512,1117,7.647892843868394,0
4445,603,1457,1.2922747982374105,0
6769,1356,4191,0.15364009594234118,1
7873,1271,688,4.384098722199134,0
2102,3685,1582,3.2226713043007473,0
3852,2120,1801,0.6610737346883555,0
8987,4839,1323,0.515915698220808,0
2904,1729,1775,9.131561497329054,0
1453,233,4907,9.396734767491687,0
9070,1211,3808,4.822905482955924,0
8578,1300,364,8.482847433392655,0
2434,2466,515,8.00092871888581,0
9372,3613,575,5.7935309748523425,0
4519,2000,4917,7.508030347205869,0
786,422,3954,9.305413843371586,0
6803,2072,4776,5.663053501209313,0
3219,1451,541,5.116692070904275,0
7258,2402,936,0.03543615326776495,0
6699,4003,4049,5.421422505113185,0
1773,1902,1373,8.175009361305937,0
2042,4736,2132,7.621034548490295,0
9816,4672,2545,6.45796459497422,0
7169,4121,2539,0.2458474042124248,0
7608,529,2756,9.253644713841277,0
9440,931,1753,4.291059786909885,0
4242,3786,1690,5.715349308854133,0
1625,1789,2549,3.9772866923336094,1
1471,1575,1958,3.4887946508772605,0
5549,3101,731,5.10593855323587,0
1346,1310,833,4.946987962032287,0
9306,1465,2152,3.5641457170448376,0
13,3510,4686,8.038541658357092,0
9363,4430,1235,0.5061531655964691,0
1826,2461,4959,1.1702258662845955,0
8600,1583,284,0.8253966939702484,0
5507,589,3538,5.64992878954688,0
4152,2330,4233,4.125165453502496,0
2561,1470,75,4.520440886108261,0
1902,3469,895,5.767476199712878,0
8596,921,2458,3.2396813863732854,0
7916,170,4793,1.8312640146730108,0
5720,4298,1744,3.068321404203016,0
858,4375,4783,9.939881887131888,0
208,403,938,9.52688776643776,0
2190,3527,3341,9.566351815869101,1
8109,1031,1707,0.2763051381676107,1
7794,4893,4339,0.8945111162632491,0
1822,1405,4251,0.4570948399793029,0
7741,2065,3778,8.15471475916737,0
545,1145,2956,9.913683950591091,0
8995,3565,645,5.42988248283693,0
1127,1902,2239,7.008315601813912,0
6476,1763,1129,3.522230388686154,0
4092,4690,1461,7.654013841245781,1
246,4584,2278,6.560832464793487,0
8656,123,2346,8.009606874579196,1
6444,606,1051,5.000239694118214,0
619,4217,526,1.9401771514887323,0
1958,2921,2711,4.757233031013093,0
6681,1094,4458,3.120927207191362,0
9421,2151,2417,6.941069316891014,0
8548,2713,2137,1.36849719972707,0
2378,4768,1725,3.3191101338636377,1
3351,4984,1728,0.06577149414236483,1
884,1715,4540,8.15525405546855,0
6585,1703,4054,4.066263107118726,1
9950,3459,4063,7.7618720621916015,0
9649,3483,3051,0.9759895190265488,0
6343,2499,128,1.9379586422938366,0
550,1889,3153,8.50468277238774,1
8391,4656,208,5.954600787332895,1
9582,1895,45,0.05900276590760534,0
3742,2927,4059,9.051284105964255,0
1443,2693,0,9.8349790277451,0
4774,4241,3235,6.611850411857302,1
8468,3425,4932,7.27824937243665,0
53,3705,1634,1.3360084335277755,0
163,2561,797,7.662492975151852,0
6798,1826,903,0.9899449681689565,0
2789,3506,4353,8.897484387469836,0
4517,4931,3171,5.048060105367397,0
9445,4423,1894,1.4117855655219869,0
9521,2475,4850,0.8871241241826355,0
9177,2844,3943,4.401146620130406,0
5359,4003,2061,0.05338724031611064,1
5652,3184,4525,9.61226712064965,1
1080,3165,3364,1.7068433980703612,1
8850,4721,874,4.195182508713677,0
5148,3590,2845,6.0667104072762355,0
2265,2444,2003,6.748161840995543,0
4641,4629,1741,5.648094924965323,1
848,4152,887,1.7859019277676647,1
8657,3244,268,4.717999978444915,1
4661,693,3409,3.225964599522566,0
7711,3073,3877,0.8937985520738712,0
4599,3540,4680,3.8752419836899343,0
5661,4213,4182,6.088331496048156,0
9566,1619,4446,1.0205108550813757,1
6111,3914,3905,1.6497741604258687,0
5515,3873,3495,0.8627458883636596,0
9998,3652,1832,0.01118231828470817,1
8610,564,1254,9.364346809512039,0
1459,4029,3972,8.382823048448005,0
4532,495,567,2.3154522833643565,0
6029,1885,4310,5.776330515057033,0
6289,800,816,8.01602260373514,0
2213,3908,3770,3.665373560566775,0
597,640,3679,7.390506953139756,0
9381,162,4852,8.686583567645561,0
5528,4346,4774,4.986538487930962,0
8637,643,4047,8.880427717407366,0
4749,4424,822,2.0997193781687304,0
46,2165,4045,9.014435983120674,0
9704,4464,2495,8.054883662532765,0
7890,2795,1794,8.400654338748536,0
1286,1138,4084,0.0449819690859421,1
2701,3708,2183,6.636247059182985,0
942,4290,4856,4.006521488011617,0
2290,4819,2301,6.045641667726471,0
903,137,328,0.836581170328532,0
5452,1683,2575,2.3647525446498263,0
2659,4251,1817,3.51282922998101,0
1131,1058,3572,7.184293643337099,0
2368,4614,2897,5.5291425027781935,0
6948,4277,3942,0.14628683882356164,0
3544,2016,1011,3.3477565533434195,0
8658,169,4468,9.399606427938405,0
4057,2544,2015,1.798505370742095,0
4850,3903,2505,2.3677722251197366,0
4034,1387,779,3.073849159163368,0
1135,3051,3531,2.679879688130733,0
9670,3666,698,1.2172514208032414,0
4383,2760,186,3.1266021106783572,0
5572,3835,969,5.394311005229597,0
8532,2949,3448,6.752796471448552,0
659,1360,3485,6.428561622132025,0
185,2049,4139,1.6267586062838246,0
2076,422,165,6.1452417912237935,1
1431,3973,1175,3.5832467440988323,0
746,2829,700,8.218358955765058,0
3834,145,208,3.6241137777528563,0
8724,2373,3269,9.765687492885258,0
7056,4683,3176,6.14821503423094,0
7259,229,915,4.289790615002013,0
2975,1941,4619,5.031122347187528,1
6315,1869,4998,1.7595310991775515,0
4209,4680,3751,6.801379022805026,0
9313,2665,4309,9.63067652466226,0
7422,3593,1495,5.149583017686376,0
3093,3866,1090,9.92351499020885,1
9336,2829,168,1.5046237246139038,1
8402,3336,2199,6.376838261555655,0
3773,1241,4569,6.779144766686496,0
2863,3295,2244,3.1172255606236887,1
7815,1384,4108,3.5156495030497514,1
2433,3362,740,9.45470275379368,0
7451,1388,2933,6.119392187702294,0
1923,105,4053,7.815257486536443,0
640,3650,161,7.259850153463043,0
9806,1821,607,6.109821897297767,1
1484,284,727,0.47871585929404215,1
5854,595,3784,6.626910630244655,1
3792,2883,642,3.4491289227692956,0
1925,4621,3785,4.6902343965575755,1
1331,4972,4898,8.514540440005085,0
5452,1062,3944,9.687075306050552,0
6333,3348,4011,6.942819570763782,0
7157,2886,4043,2.3198049108442884,0
2140,3077,1091,3.1768864166621755,0
7575,551,2288,1.3811058826195866,0
1643,3459,3527,5.807025518201118,0
6859,4859,1022,9.299164438358165,1
5097,4561,1734,8.109350925839268,1
5902,3160,3766,5.4363845862008375,0
8190,3605,153,9.413992229972436,0
3710,1335,4277,8.967496381529621,0
9987,4397,1207,3.6107560609583644,1
9869,695,2615,5.4977952893020285,1
2752,3044,4660,2.959618768390977,0
9595,4554,1980,0.08771771530295402,0
6193,1946,4641,4.511884120574608,0
8430,2722,2889,7.5011042290898144,0
7402,1523,2609,6.341700015221901,0
318,1683,708,9.268187900593004,1
8753,1806,4618,6.857742003189932,1
5212,109,3157,1.4125722064609347,0
3413,2247,3217,2.6681821494647417,0
6385,791,4049,1.2534137845374027,0
2659,2639,4766,7.947354701076591,0
1507,986,2365,9.506956115027869,0
7089,3883,2582,2.2626510547348433,0
4961,3725,1383,7.655235118905177,0
2020,72,3645,4.37002509914392,0
154,4973,2121,3.5521456295183143,0
8733,2764,2941,9.868848348058663,1
7378,2482,3880,3.458794990941377,0
7892,3989,364,6.6102971528558685,0
1604,3805,2311,7.127980885465252,0
9876,591,2864,7.730291207749918,1
2536,4210,184,8.620073316278527,0
9471,24,3503,5.661866693314358,0
2899,2340,4788,6.043968381136641,0
5861,1026,3005,7.111373622384597,1
5278,3899,729,1.4888742333988103,0
868,4410,4075,2.0005042251412117,0
3013,1430,566,7.643100058174797,0
3310,1568,1311,1.3496534104846136,1
682,1112,4438,6.884676550935291,0
1461,4198,3423,0.32414074059918474,0
3829,1876,611,3.3754763187755197,0
145,158,4100,6.622443977647576,0
1974,2608,623,7.067139822708034,0
5627,733,497,6.301168668443155,0
1820,4454,222,4.415396882954862,0
6267,2028,952,2.5467156501725596,0
7868,764,1906,6.1329769876084725,1
6962,2537,1160,1.8497276777449267,0
6475,191,2784,0.6026616551925057,0
8796,243,3834,0.19602612613371928,0
6332,933,4633,2.677326837573508,0
1606,4678,702,0.2996630308267212,0
4239,3930,3408,2.4920867217977394,0
1547,1100,996,2.8940553605971022,0
6973,732,3934,3.449332997949784,0
2772,4052,4827,7.134802102972822,1
1987,780,2260,4.413120334313241,0
9577,793,586,9.853009469574264,0
2896,2953,2984,9.473568575700185,0
6975,2780,2869,9.815372863673664,1
8174,90,3576,4.1222959516543725,1
9137,2435,2723,0.44202590239462936,0
9497,1641,1004,8.602976574490008,0
6582,3358,1775,4.348863659413819,0
8350,3856,1114,6.411615556689395,1
6013,3067,2899,8.434273653698956,0
1350,435,4720,6.073064284771804,0
7684,1828,2689,7.369028900992327,0
7057,1916,612,2.4874829965842125,0
9846,46,3610,1.950548650485251,0
7985,2354,2577,5.552692510512848,0
5875,113,1403,6.379458224625151,0
7280,1081,10,8.717816163448619,0
3030,4139,1997,8.213986431777696,1
675,3302,554,9.890529697562371,0
368,393,763,9.66353391247997,0
6770,1589,4646,6.235097775605229,0
9395,4855,1870,5.034711508099092,1
3360,1437,754,7.606427082548155,0
1471,1525,3155,2.6137258345687964,0
5351,4325,336,3.523760943168126,0
1348,4451,54,7.671259150592984,0
3016,4595,3392,9.499707123076913,0
669,4115,1116,8.953572149062005,0
5727,4310,4203,0.7285719893248077,0
1254,743,3421,2.3191650714027743,1
2008,2541,4644,2.7329789538547447,1
826,2165,2793,3.8318896118728785,1
2311,1654,4682,0.7072576791131668,0
