likes,shares,comments,weak_ties,virality_label
2752,702,1564,6.3845644871702945,0
8213,3625,1500,9.429701894309558,0
4569,314,4865,2.1185890286408426,0
6353,2376,15,0.5901047022300066,0
2353,1040,605,5.374680645053052,0
7437,4378,1381,1.4259687866359327,0
4799,2990,4908,1.8731909271137515,0
686,257,3383,8.915391897315795,0
8476,574,894,0.07403458644891336,0
4811,4669,1567,8.168200264638685,0
8954,1552,413,5.169507763356076,1
5346,4518,4120,5.5929438764530035,1
5043,757,2004,6.7176796045636245,0
2428,2810,315,4.314449923080104,0
5126,1104,4666,1.1561188819241475,0
8220,4524,4820,1.028202238048238,1
9098,3459,3055,7.543621991839426,0
7813,3992,1849,2.210351432672849,0
9645,203,1953,0.281016836176442,0
3356,2775,388,9.796138890989411,1
8707,2332,2769,9.803915193606933,0
7266,1992,4539,3.7814133734377986,0
6540,2243,3046,0.25523844557113207,0
38,306,2415,7.272646585927497,0
3342,1687,2389,8.310120604856692,1
9078,4109,303,1.2501369011580976,0
2844,1860,763,1.3545861490923627,1
1098,1961,1973,8.222239996967906,0
7027,722,815,9.219073887152348,0
1823,779,877,7.907548366741496,1
3155,528,4798,2.0074494916952954,0
3093,4893,2326,4.1152121943422095,0
5658,343,2429,6.008424258659141,0
3778,3786,2060,1.602934738208287,1
2896,3682,4398,2.106024926325083,0
988,208,1579,2.82886072068555,1
4116,4736,4255,5.095132702908365,0
6446,3406,2201,5.108048871775476,1
4179,1311,3597,8.142945193475526,0
1682,2299,1203,7.530102006876255,0
5626,3336,2424,9.13735675109942,0
7424,1947,3875,8.329017228245965,1
933,919,2823,2.538775483056547,1
3598,2044,3285,3.3129676930399987,0
1980,418,2063,5.004232436325338,0
3056,1749,1979,0.14271134563644594,0
8984,2842,4348,9.039020062837213,0
791,1099,3131,0.44344212562339225,0
5390,3392,3092,3.224412708166363,0
6635,2772,4826,5.691747911964066,0
2255,2480,3664,5.1784138860686575,0
3610,1545,2336,6.544598928258747,1
1607,1070,3614,5.27520175294209,0
5179,1850,497,2.290014257030344,0
6573,4198,3817,2.0107818779387188,0
984,2939,4643,9.072470690754987,0
5776,1903,131,2.6396673673559254,0
3676,678,857,2.8097723387951348,0
3380,988,520,4.129528961003446,0
8711,2475,29,1.3943832714997395,0
8782,1607,3396,5.072728444232403,1
1050,2869,4604,6.650317617021314,0
3633,1502,1260,7.860004920773669,0
6342,1789,1558,7.114542418642291,1
959,1425,15,1.476359640802637,0
6059,2440,3605,4.56067144970924,0
8884,2042,1607,0.3858620080817843,0
5655,1278,3517,0.17797996720949283,0
4473,2594,2016,4.401304182738006,0
2946,4689,3574,2.52960494457629,0
7725,2436,1743,6.833607948733627,1
526,3803,3791,7.2424078681341255,0
3224,2205,3634,8.954037245582557,0
1875,1027,1088,7.6068251353903875,0
1763,3539,1361,0.48244123136541694,0
8712,3483,3372,3.7162301035776766,0
5797,2241,4473,2.730233517521221,1
9208,2765,475,3.861324498271612,1
7099,1173,1289,1.6007565896870157,0
5109,3230,328,0.9770410369059346,0
6644,3350,4044,5.209845425084007,1
116,4911,1839,7.203813108663944,0
2433,403,1186,7.019109019319428,0
5463,4988,4533,4.509443221762272,0
583,2725,3414,5.222789862889461,1
8586,3382,3536,5.163287225086414,0
3788,4163,1773,6.915703777680562,1
4167,87,2063,0.4792517595602408,0
8465,1158,1844,7.0989610887122385,0
1389,4273,4963,5.822009007572875,0
8357,2857,2558,1.981087146715742,0
9759,1381,1262,0.4905885374626451,1
6154,4681,3291,1.0852779055788842,0
5420,2064,1018,5.246913414192696,0
8920,2374,1789,7.584085300912829,0
2043,317,3524,3.3465728712450113,0
4197,1502,3504,3.791239107052217,0
3496,2042,806,9.341464150461125,0
778,4598,2666,2.1301308403257604,0
213,2022,404,1.0374942457535163,1
3762,118,593,3.4341011380001794,0
9768,709,3949,7.459221194922737,1
6731,3557,4107,6.260772910561318,0
3117,4140,3280,4.157954393695692,0
5791,4409,2212,9.647525328318306,0
8783,3250,1542,7.349964382945733,1
2720,417,613,0.6186142438329378,0
8905,2603,868,7.446314438540483,1
9127,3854,811,0.2403855590585835,0
6047,1101,1822,6.503233231174055,0
8032,4421,4862,2.1048283629265874,0
1,3428,4177,6.964422090375577,0
6368,2261,1744,3.0977956664779613,0
1949,4169,2256,8.730063079555649,1
6732,3634,4042,3.369138365914605,1
7833,508,3667,6.196958554042969,1
917,2379,521,2.859275596539883,1
3174,3164,1525,9.172215451421783,1
7014,687,1469,7.809959810281724,1
89,4752,2675,2.433028763446031,0
1709,1292,1513,9.487967125586596,0
3041,3905,4876,3.5715758957622823,0
105,3075,1451,6.518649476671875,0
9078,3209,4654,7.428532311143964,1
8619,324,3430,0.22902161464912307,0
1895,1993,3007,9.589673461572461,0
6090,3976,3124,3.444413060873649,0
8508,4812,1753,1.8977889343122423,0
6082,2770,4955,8.507077917284981,0
634,4372,1612,7.028992828234144,0
1925,2583,3275,0.8674327262335257,0
2056,3557,555,1.1704458137676954,0
6917,3587,4251,7.15191870653649,0
3144,151,2049,0.7478325595908397,0
9631,954,824,9.17175435124065,0
552,4354,2849,7.415401369476332,0
8907,2371,3030,3.354922059669888,0
5383,4964,1081,3.6293877922533824,1
3911,1191,3325,5.064960962041014,0
9905,687,492,3.609694136485402,1
3389,309,4764,7.834685514383157,1
9299,1502,74,9.747369441016158,1
8442,3127,2991,5.845215154381931,0
2430,4568,3360,4.4603732766752895,0
458,3367,370,2.227741402682172,0
207,3395,4682,6.534334192478002,0
899,813,328,6.855768618153971,1
21,845,4685,6.851906070143637,0
8601,1164,1790,0.26985035868492324,1
894,4762,776,8.99122100660471,1
514,1767,2022,3.3810656342917667,0
7294,354,4674,7.441657624816091,0
4904,1872,4316,7.598069071003199,0
7867,2024,1187,6.505549788122396,0
4109,2817,1503,3.948665231442922,0
7179,3832,3291,6.083842168165256,1
1560,4275,3325,0.4019869125787656,0
1266,65,187,7.618957921879063,0
3638,4915,1214,0.9958864832833891,0
8941,4266,3286,3.967509257996017,0
3427,4090,3446,1.0361878766496657,0
4780,2521,1109,8.370744458190945,0
1927,2581,2521,5.503023934359592,0
2356,1390,4939,6.909551201692724,0
4790,1130,3879,6.82582169842613,0
306,2486,530,8.416062316585045,0
7979,834,1070,1.3256940334513467,1
3665,226,3136,6.597281404048841,0
7057,3515,962,5.751340544036574,0
661,4537,1405,0.30897122571315383,0
4644,2443,3137,2.0142290882280256,0
8503,727,516,2.675715413782208,1
2920,3686,3164,0.7255637542916615,1
9274,3622,1491,3.5471980589880148,0
8946,1036,3689,0.27202508715475693,1
6236,1832,4228,5.531834922577295,1
6078,2740,4409,2.115009605797873,0
352,492,590,2.870031055091986,1
9094,1548,1543,9.104716261712841,0
7005,1143,3056,5.028168491235254,0
158,3957,2206,2.690139312444159,1
956,3407,3339,5.984617582480663,0
2071,639,2708,2.016714348674956,1
8595,172,4029,0.7439568576418487,0
9579,4354,747,0.20906354400268667,1
3453,3959,800,9.515290453762562,0
6675,516,1497,7.246108241431163,0
955,522,1379,7.999481482923824,0
6295,1917,679,9.809177281788319,1
1712,2886,3770,9.316287034134396,0
4703,2164,3342,7.369131986375159,0
6563,1929,896,6.939870698193193,0
9465,3945,1546,3.3684999693537665,0
5631,2209,3126,1.0401725179510213,1
9633,3783,683,5.7372254836757595,0
9989,2590,1295,5.762532950885922,0
1394,4934,1385,9.52237285415744,0
9461,4076,942,4.425708066617093,0
4732,1093,3280,6.908076243060684,0
3714,3880,1033,5.749706273967218,1
529,2494,2786,1.7676022910104927,1
2958,2579,2233,5.920643077549167,0
7904,2488,3645,5.401167093628201,0
3591,2785,1620,4.939059939093555,1
6895,2758,3535,5.134229336484748,0
9131,1574,3205,1.639879719588705,0
525,2373,2882,4.634777312306678,0
6477,3990,4904,6.056532718215967,0
1,4845,170,4.894491986855394,0
374,1093,1553,4.886861951261473,1
4648,1189,3897,0.7751770979298578,0
2365,2689,1595,1.9077415201671966,1
1525,4095,1623,3.209726927755007,0
1646,1875,4122,4.1934699392590655,0
13,3406,1091,5.939374438586043,0
4599,1787,2837,8.633451045230608,1
2278,3932,407,1.5916473808865395,0
3155,1607,4169,0.15088030210694936,0
8321,3748,679,4.492371307759157,1
3814,48,4944,4.321028974116281,1
3216,3861,4965,5.519012184951723,1
8219,2180,236,8.332217713715005,0
2113,3046,2774,8.02360550982478,1
9444,2833,3437,1.000432844300112,0
4356,1397,3357,9.339953666766737,1
5543,3826,2877,1.104143946744447,1
4555,4574,2423,6.345705085342361,1
7062,831,4714,6.724062935955757,1
3374,2697,3147,6.798774872230881,0
6430,4777,1032,2.653511716753909,1
3466,2735,2854,3.3034509176499194,0
3081,81,2940,5.486768751493969,1
629,86,3701,1.9958749580009838,1
269,2063,4070,0.2031046783335122,0
5724,821,3132,5.621444545085756,0
5897,162,3460,4.652785720120073,1
3432,3739,4942,6.56731206223462,0
9472,2397,1923,1.4670057583365992,0
6276,1932,633,8.409248945898515,0
5895,2728,4103,1.462214884605273,0
7115,3535,1392,8.913436048800236,0
6656,3446,3446,4.49521172595703,0
575,2790,3098,5.498052593726948,0
7029,2707,4944,8.965813359639887,1
6099,3933,61,2.99913048477067,0
9499,3385,2469,1.818269962411515,0
3192,922,1817,4.457516208194536,0
3178,2175,632,2.4436722852770676,0
6052,1582,4887,5.27843911540317,0
2734,564,2598,2.7525786444431644,1
6116,3258,3451,8.644895355954569,0
3568,2597,1300,6.073245922577259,0
9847,2500,2653,0.002406697429022664,1
9771,4566,1454,8.054737346798248,0
2203,987,1138,3.3021233672614594,0
1390,3636,3192,3.202079841549571,1
1742,223,4620,3.830628121344674,0
1925,350,4994,6.3026252808408065,1
619,1928,2210,4.42060710394223,0
1274,348,4882,6.286355465697024,0
956,4277,3759,1.4678072163579237,1
1939,4732,3029,9.701644645240858,0
3953,1017,1360,7.296062870838639,0
968,2226,2426,2.5020710717838304,1
9508,4867,4268,7.241699080747759,0
9235,4124,63,5.7502545626163935,1
281,2419,1345,1.0918899640351465,1
6262,1893,974,1.7819642678812608,0
1058,3040,4161,0.41308141921464814,0
4293,2068,3628,8.092380716746812,0
5178,1125,1622,5.51704752595235,1
6980,3117,457,3.167486486502119,0
9200,4161,3330,1.2634490202820003,0
1229,4042,1740,4.840458759603791,0
9227,4433,3026,5.252613467179388,0
4585,2170,1954,7.019485009805053,0
8467,446,279,9.699372104470914,1
2740,2658,2391,4.349455304073747,0
2289,3362,1040,4.060342065943693,0
1239,2718,961,3.699300045901225,1
5370,3483,3845,8.269239089668611,0
125,2944,1217,1.5631722139923787,1
7473,4376,3220,3.4381290363508943,0
9400,595,374,7.249708048753909,0
5342,1986,4130,0.1569493534244648,1
7351,2750,1392,2.8938072360569467,0
6638,1074,2076,6.414471627547098,0
6570,3969,774,1.859520980008047,0
3249,4305,4316,3.0271056912427117,1
9110,4221,3424,4.860450744832292,1
7595,4587,2123,4.220235659696872,0
6294,3580,4589,1.0602718995537885,1
6527,3007,3593,9.382353222556326,0
5757,969,279,0.4429272058209277,0
1969,580,4841,7.49742756422818,1
891,2824,2811,0.7142277109115747,1
4470,4001,2342,4.672958030250793,0
7175,1211,1474,1.7541129165541103,0
9556,229,1857,1.4109779642892528,0
8320,4284,2889,1.2589797654172508,1
9206,3185,1059,4.527866366953424,1
9991,501,1922,5.154849093872923,0
6812,2132,3799,1.3338449354283988,1
7519,48,4592,9.793957302662395,1
4612,3566,2473,2.5776588686222315,1
9710,3055,4139,4.588413396027832,0
1198,688,1851,2.1626955760190802,0
5238,386,3541,4.939226454495456,0
6089,969,4549,7.56016582465182,0
6257,3460,594,5.211020142944952,1
7705,1005,506,2.856488707180552,1
3719,3052,4889,2.4839660873393807,0
302,3417,20,7.589344062270534,1
986,2302,1399,1.1823817572626327,0
4440,2283,3201,3.6996649440586946,0
4909,1607,2461,1.5148271665388535,0
3072,4366,3678,2.5797582929448195,0
3124,122,336,1.526832324849522,0
9519,1280,1667,8.867725085424267,0
8125,3727,3576,7.3190419901303185,1
3291,258,909,5.609272460442614,0
4033,947,275,2.244252224955331,0
5105,4958,891,5.1022682719919485,0
703,524,12,5.208332064475724,1
8133,887,4057,5.904037256539062,0
574,207,3025,0.6008515722273144,1
5704,3382,973,9.729019711967062,0
7848,2794,4270,4.654389706003231,0
5208,148,3970,9.265317740991033,1
6924,437,1408,0.09808114713976357,0
3828,2202,1943,2.475583956353089,0
3230,3749,2288,1.0399557031333562,0
488,3161,546,7.696161773547717,0
7114,3901,1218,3.201250495947112,1
9539,4453,1420,8.404925084157469,0
3173,3245,1454,8.323853657158569,0
1667,4551,3377,6.677947928065699,0
9829,2823,2772,6.657818035439771,0
4114,4724,4098,7.00159692073135,0
3553,3270,2738,6.737638346297745,0
7761,485,3747,3.8690835768434906,0
1000,199,1842,6.828276445685459,0
9042,4466,746,8.974069691923587,0
1388,1982,2816,3.3257349187662366,0
5450,1471,871,9.448890262149536,0
3712,4343,494,0.1358158789876973,1
1367,4883,3444,3.4908253826523716,0
8189,2311,4723,1.3209840172874021,1
9013,3373,1075,1.2661982904502367,0
454,2078,3994,8.154294940115683,1
9816,1521,4237,9.18368314750123,0
2772,604,45,7.777582542329856,0
3726,3848,3056,9.766157189925599,1
7232,3342,2057,2.1632897016627073,1
4806,1417,663,1.4079991220969046,0
2190,4597,4668,5.207037820396136,0
9108,3875,2029,8.29037614742618,0
2875,2933,2696,0.398390908380597,0
5592,548,639,9.955656609998819,0
1440,838,2663,6.022459292053228,1
8927,3815,2745,9.789418121813775,0
6059,847,4964,3.6508163323377696,0
7010,4709,4948,4.580238205335893,0
7117,4507,4402,7.523614423973921,1
9153,4773,2595,7.927004505613187,1
2989,4254,3427,2.3303305335024027,0
9218,4468,394,9.298010863077227,0
6228,2272,3597,8.674231218347286,0
6471,3320,4844,0.18205303103198567,0
2863,2558,2332,1.2856810585518308,0
1177,4698,329,4.960971064070674,1
4760,4311,2097,4.6095551411318265,1
11,1996,772,7.083908550348354,0
5252,3673,1645,0.8971137605303403,0
4399,1564,1732,6.448553066971265,0
8234,4018,4473,6.163699311345824,0
9135,1840,1787,2.336195984780444,1
5445,3291,1623,5.423939642683995,0
6570,2887,999,2.2220720699598195,0
9196,726,1848,1.4692302710060634,1
8212,1244,1561,5.731349346540705,0
406,3460,773,9.774742783005703,1
9206,3718,1803,2.36933349171745,1
4431,1065,1098,3.553361493551519,1
5243,4771,2050,2.565732259900467,0
6542,282,1598,2.664598216464947,0
6936,1081,747,4.041921341866806,0
8906,3885,3973,7.018555106506201,0
4146,2881,2322,0.3880452403094514,1
140,2584,1553,9.571241956855602,0
4882,2970,1615,0.462798794892475,0
6012,1152,3754,8.812531819445597,0
963,3497,4424,8.94378098761999,1
7151,947,2302,5.244891875915233,0
8564,4760,4221,1.3699682861896745,0
3610,1717,4862,5.651459705569438,0
9884,66,3655,6.286321599028497,1
6894,636,3395,8.577589578071112,0
7311,313,216,5.508953757695697,0
105,3397,3316,4.107093959033382,0
5539,564,1359,8.382911938541138,0
9873,1601,3774,9.809517973526189,1
6787,825,4927,6.4510320515793325,1
2137,3670,4277,8.743870373028095,0
4445,1025,4429,5.987351128290642,0
3530,2251,4606,6.897879914103057,0
1286,4757,4478,6.881671175489188,1
7052,804,1896,7.047869868402653,0
3654,2451,4427,3.2101344392863362,1
7102,4631,899,5.756613962717124,1
2359,1391,641,5.941355839737954,1
8105,1235,4729,3.15071626713232,1
8636,4032,3627,3.498523677036637,0
6441,3280,195,7.622467650167147,1
5047,4723,1893,5.827238406172492,1
8227,4844,3275,1.4921114796316859,0
5203,3549,4050,8.376369886828723,1
9667,4200,4553,8.831142870743196,1
1798,4141,4925,4.661411479578142,1
9600,1354,2304,2.0890743202292694,0
5291,1836,3600,9.476064954049052,0
5495,2892,3343,8.822695645195763,0
9900,2496,2056,2.443817463418385,1
6284,2583,2808,0.9559373630269741,1
7285,2558,1224,4.406536075491068,0
1300,3618,886,6.763969864937396,0
6869,1559,392,1.7538858521994405,1
9435,1507,1675,5.13212658431748,0
3097,4071,3190,4.254154942725167,0
4616,2063,2446,8.905511487694657,1
9,3642,3905,4.295666328071286,0
5752,2000,3338,5.337763937350376,0
9852,1294,3591,9.552861960018223,1
6295,4065,3766,2.996917658745646,0
4815,2752,2527,2.889909319419414,1
1072,1753,2181,7.995950799420427,0
3225,4210,3764,2.7753898614396864,0
1316,1603,354,8.31865870073205,0
5699,1322,2631,0.9553560936164496,0
6807,2441,1521,1.112612473094684,0
6674,1098,2672,9.013233741627717,0
3683,1505,3178,5.408122824824353,0
7227,1126,2337,7.188142666942388,0
3273,296,628,2.252888918625443,0
7000,3049,2679,1.662743683821083,0
145,2225,4422,8.349542622326402,0
5010,4354,1438,3.586234070232488,0
3040,3787,1421,4.550326191219945,0
9654,2096,1126,0.2797189727535898,0
9776,3609,2683,3.8588073419296642,1
482,2208,1780,7.704378081249784,0
3179,175,1531,8.212751772861694,0
1249,2502,1914,6.987547888825418,1
630,3999,1232,6.921797335437422,0
8853,1667,1956,5.062392665971579,0
2852,4371,392,5.38329329259823,0
987,2545,825,7.426317468131435,0
7622,675,2963,2.4730179882772285,0
7327,1823,2395,2.3151706824605602,0
9738,1356,4145,9.499248239140547,1
8841,3072,4895,0.2768988675877537,0
9160,3259,1792,1.3946546366518153,0
1100,546,3064,5.70332426201248,0
6652,2083,1363,7.378348386983485,0
8632,2040,2348,5.378910829850118,0
7421,4534,3551,3.5506399616488418,1
5016,1752,3628,9.779761193529676,1
769,1615,3336,7.0385268513284585,1
1343,1849,1565,8.313908410670791,0
4358,2642,3667,0.4024687418820405,1
9769,1600,2213,2.359201104733837,0
6780,3396,4096,3.7417109359158007,0
6602,4402,1019,1.8260139808227804,0
2349,3605,1284,0.728992727091472,1
5699,3799,62,2.250916645946802,0
1241,618,2530,5.336356312370426,0
1125,1132,3392,6.957452483567053,1
9382,2115,3272,7.74020922965081,0
6764,2339,2269,0.4293615486771707,0
5101,2739,4247,4.279861722125911,0
7843,4276,643,1.2221158358536732,0
72,1487,4721,4.3120038644467185,0
5472,1557,216,4.339758491202951,0
5189,2113,195,4.982116867122437,0
2472,1044,3864,8.928306262632393,1
707,2431,3273,8.050955026240894,1
1804,1582,2694,6.367208451363918,1
6704,1308,3212,8.854073229335308,0
3713,4917,2755,6.784686165046233,0
5051,601,1521,8.188549607630751,0
2475,1620,1080,5.637783009841266,1
3610,4880,721,5.252182516309007,1
4255,4766,1562,7.240972427723848,1
7397,100,639,0.19689311975751078,0
1735,4271,4260,6.903775716314234,0
9777,237,4310,9.345182184043647,1
8258,4025,3787,7.13942079826754,0
7979,2918,3736,0.367937242972185,0
2428,2542,89,3.778856407727239,1
7426,2003,2921,8.09581302271286,0
8533,1537,1251,9.5860855004442,0
5249,754,1102,3.7016335563637726,0
5291,3368,4703,8.41194055876908,0
2817,2258,348,8.63809875301513,0
9424,3665,3913,1.2328639932605001,0
3874,4235,4052,8.457884667186873,1
9686,540,2941,3.2424989563861506,0
4211,269,245,5.932377215654173,0
661,3460,271,5.38962119356421,0
3374,3408,2030,6.630538637361206,0
9208,505,4498,7.404646509447303,0
207,1129,3187,4.4088109761858005,1
2665,2079,3506,8.883108221491323,0
2493,3145,1465,8.094984215615613,0
6813,3242,1195,7.854210926478597,1
632,4908,3087,4.582468419342918,0
3083,361,3008,0.3757288584461016,0
3719,3720,3823,4.922564063789444,0
7123,1456,1614,8.98445534144183,0
1679,4067,1126,1.9045015560751888,0
236,4195,4379,9.825924720105878,0
7446,1681,516,8.076906200131713,0
4443,1052,2665,7.098297922820648,1
6770,2509,1301,6.771599579223207,0
9732,4727,611,5.870258819337626,0
6099,681,749,7.2067032324913205,0
8555,3932,1856,4.219055562193205,0
2368,2129,399,8.452881080201296,0
285,4849,1526,6.963459560952808,0
148,4016,2024,7.7125311237954906,1
4037,3302,319,7.924874221659795,1
6549,719,335,0.9207004570890254,0
7121,74,2098,0.5564077268773793,1
9958,1293,173,8.009858684847359,0
4895,1922,4019,2.593840210382462,0
5280,4157,1641,5.819698075118143,1
1012,4969,500,4.437108552189862,1
9715,319,3646,0.22039203667634233,0
2785,2149,2363,0.40281258166271483,0
3725,1452,1856,8.271252422787956,0
4576,4969,3152,6.0767756148872385,0
5782,1555,1896,5.238430787368449,1
6257,4207,1718,9.443520834717503,0
9793,3032,1778,1.7311502592884487,0
2408,460,4792,2.5797083965879852,0
340,886,3057,7.567390782356273,0
2817,3533,4827,7.752352279579294,1
2496,3936,2713,4.048971964391645,1
5962,1115,3828,9.5097843464376,0
5299,1075,4747,9.382545777151707,0
9917,3876,1094,0.12409715060159532,0
7574,4615,45,1.7232790234072504,0
1689,4907,1445,8.202194416838713,0
3267,1924,2196,3.352166848260083,0
4406,926,3201,0.9546267869982838,0
8453,4652,455,7.849991744235836,0
1442,2281,1662,4.545835055752095,1
8597,1055,2924,4.924107867153719,0
4437,4674,965,1.8636938881617127,1
5435,541,4964,6.608950539389278,0
8435,2161,1528,5.512413181226177,1
4107,2251,2976,2.0667293778907583,0
560,1052,3071,3.4033150843920676,1
8785,4569,4869,5.96879287336172,0
5548,2744,2521,9.248722554334101,1
1826,3869,1126,9.203763503214917,1
7629,4481,3404,2.87905904397483,0
8325,4157,4492,7.356209777598849,0
3138,4610,2343,7.755190805238095,1
7693,4525,106,8.088230999827948,1
8264,4675,2577,5.7076228475148,1
7842,1560,3154,0.10507998099587801,1
6721,3762,4383,7.616762854462485,1
7002,1164,4053,1.0659744982935004,0
4225,2722,4801,1.1687138622040183,0
2978,2358,214,6.056248026461527,0
7373,470,4439,9.835205210253017,0
5907,1416,4289,2.425394732657998,0
6097,1468,4253,6.4581088005120755,0
5656,808,464,3.03653645737601,0
8984,171,2372,8.987261136105296,0
4259,4126,591,5.93516892113864,0
8286,4142,2188,2.0747732765647084,0
5901,4225,883,2.621310504454283,0
9325,2399,4158,4.32480730418121,0
4917,1645,303,1.220435620298127,1
8429,57,4491,0.7873336826348165,0
2530,1129,333,6.800613957479561,1
1960,1353,2833,4.071650620891203,0
7045,767,4506,7.262257918702771,0
1048,3895,2331,1.100582004376215,0
5772,682,4561,6.098655479010957,0
2529,3454,79,4.433067933697404,0
2964,2008,3763,0.5799865445702856,0
7137,3142,2831,5.4480197827597685,1
963,1790,1977,0.8280427471454577,1
536,1477,732,8.27719747791008,1
7340,885,3976,6.319574653900288,1
7179,3906,1817,5.569675337604484,0
7967,4492,1384,1.3346900446965904,0
8734,1538,2124,2.8745711350408296,0
845,2073,1198,4.928758971352993,0
5777,312,2292,6.332835136396881,1
3036,810,4217,1.8323071874215557,1
5947,2235,184,0.08866278133623395,1
2494,2857,4127,3.447601872692956,1
2719,2763,997,4.828714545562436,0
1884,2032,1986,1.8443350559680305,0
4349,1507,2809,4.921655058552058,0
5179,4545,4664,3.384858585692687,1
6610,2570,2357,4.550896661064078,1
6430,1894,1679,3.4745775057859394,0
7154,2705,4925,6.2846784978680015,0
6488,596,3039,0.4289701099357168,0
4737,2147,4886,1.7090528994427356,0
6525,615,2511,4.327508691109996,1
3850,947,3527,3.5629671555185674,0
689,4651,3026,3.9163195595381706,0
5175,4373,2745,8.037606948804797,0
8648,3764,4173,8.863316582473658,1
5078,2013,2581,2.4866878349757005,0
5448,3697,4203,8.363910602863054,0
1179,490,2811,4.587898652903578,0
9074,4350,4090,2.738206192862208,0
6406,2428,369,9.854560710046783,0
8591,4987,3743,8.248017914341673,1
6907,541,2004,9.94253319086536,1
8800,1287,1703,1.6819078442825464,0
1638,1633,3324,1.4384267394785866,0
5671,4920,440,5.033779529442393,1
6928,2926,3257,6.386437600345539,0
1382,1352,2906,1.7106009253335164,0
1403,4376,226,8.604306680885426,0
9011,1298,2401,5.320134786633633,0
3292,4868,4718,4.109418332206475,0
9011,3967,1024,6.020536729270452,1
419,4423,3491,6.349537129722892,1
4517,2258,4256,0.42783280983794136,0
3302,4647,870,9.998926667050492,1
7857,2073,3199,3.639195768044755,0
9700,701,1745,0.6154264690989619,0
7870,1919,443,8.523231747755153,0
5693,2460,4558,9.930186792123122,0
767,4262,472,8.163585092160902,1
2044,4264,79,8.518824898598456,1
1549,4324,239,6.259351142194509,1
9956,366,4652,9.223255782209328,0
6140,527,589,0.3573855172746754,0
3716,4886,1360,7.667238629542011,0
4481,3718,1884,6.707102283340756,1
7898,3609,2316,0.49584970524002236,0
6548,3935,4430,5.439735789764794,0
2293,4619,311,5.150603457578695,0
4837,2153,1076,6.915342250769767,0
7758,1908,33,0.7753141160917254,1
6793,3012,1841,8.05278785328412,1
7638,4228,4481,1.3940344201150467,1
7993,3022,248,4.1866461346187265,1
6007,3483,1134,8.812880075016361,0
5542,2720,4889,5.605316054954964,0
9092,1770,4947,3.7959091375473433,0
6356,4113,375,0.48202242045836785,1
8433,1777,723,6.722735172017217,0
7380,4212,1913,9.86546765306784,0
2385,797,4297,9.11796398758383,0
4268,3215,2492,7.172960775734279,0
671,3788,1942,1.0529285825594503,0
163,2976,4004,2.394400934003942,0
8656,3737,2344,1.8684901945328702,1
4592,1711,1331,3.5546164025564533,0
4795,752,4588,2.355172277915355,0
4798,2469,337,2.444394459716932,1
6036,3969,1865,6.167299353754057,0
2355,1392,3137,3.1870265596138347,0
5887,2605,791,6.771628764724731,0
7961,677,3611,9.478896591461805,0
5827,105,3700,6.3847791661323905,0
8737,3287,1516,7.516566772103712,0
4719,4753,3953,7.515804152828379,1
593,1946,3908,3.30702788399311,0
4839,1095,2673,0.14957994593435497,0
7394,1782,2122,0.5504796299421444,0
9651,4541,3785,2.8206025088455844,1
3493,3257,58,6.89543183657598,1
6164,1997,2433,9.066831386482924,0
2672,4869,2062,9.587982621907463,0
4200,1561,1254,0.2584866384007345,1
16,4006,3688,9.900872456327711,0
3191,1675,3748,3.224972183566938,0
392,1122,4130,8.429562282351153,0
8616,3981,4257,1.8029546069678037,0
6272,1301,3029,0.6289825760685919,0
571,943,2846,3.7835542406268754,0
3631,4550,4990,8.58925388530693,0
6172,945,470,2.2082491587781607,0
9312,600,4035,1.5395732575184218,0
7177,2700,2899,9.098043289501906,0
8433,4820,1446,9.383372026214591,1
3897,1417,4443,0.12548199188908926,0
8123,1524,4789,7.274357374154816,0
2279,3766,912,3.0920773652932665,0
8980,250,4242,3.747043699671896,0
7451,1544,1711,4.6910297495148985,0
8906,78,674,4.267909701745195,0
775,3123,1439,5.149737849821053,0
6869,897,2734,5.823617157400163,0
2247,4876,3630,4.6559550483792425,1
7088,225,685,7.015635404895175,1
78,1209,1126,7.18601662842142,1
8080,4898,4216,4.403591974261952,0
7099,4837,2466,1.4246314808710858,0
3926,2178,2397,6.406389213201226,1
9047,2679,4137,7.729567123507089,0
7340,2885,3438,6.381095212039497,1
7083,2806,4124,5.880547658468156,0
6230,703,965,2.294119912346063,0
9223,2544,919,6.451370408192583,0
4940,2370,4913,3.3485621457621195,0
3271,3281,2872,9.19558862813285,0
3456,4710,1508,6.537200927599808,0
7788,328,1212,2.781796767083027,0
8599,4228,871,4.729269093639301,0
7650,4930,4390,8.465812758850443,0
2711,120,3254,3.354639511826475,0
1668,964,863,5.254405701523811,0
147,4224,3953,6.796699732515226,0
6420,3675,3108,7.5452933882674165,0
365,2076,3055,1.7389217506474486,0
9866,332,3994,5.6515230467728905,1
4531,3368,2682,9.121999004962014,0
5330,1316,4690,9.68359781509694,1
5510,1196,613,6.561450425593582,1
8754,3170,1872,9.836608041599856,0
8964,1429,3154,5.7073524897614085,0
6493,355,4560,4.426050297809333,0
5439,4234,3373,5.5158745894824595,0
9765,1526,3191,1.157123942635221,1
6511,3897,567,4.017159196853878,1
7504,28,4133,4.584050530305287,0
1246,1013,244,8.486277987209782,0
3839,2702,20,7.586485927424472,1
8551,827,393,6.014265852248007,1
2376,4446,3814,3.4727723487626996,0
